ListDefinition=1;PCD01_ALA
List_1;412;Alarm_412;Manual switch 39M1 Pump Floorheating Sub. Distr. 5 - in Manualmode
List_1;413;Alarm_413;Fuse 40F1 Pump Floorheating Sub. Distr. 6 Alarm
List_1;414;Alarm_414;Manual switch 40M1 Pump Floorheating Sub. Distr. 6 - in Manualmode
List_1;415;Alarm_415;SensorLimit High
List_1;416;Alarm_416;SensorLimit Low
List_1;417;Alarm_417;SensorLimit High
List_1;418;Alarm_418;SensorLimit Low
List_1;419;Alarm_419;Fuse 53F1 Pump Floorheating Appartment Alarm
List_1;420;Alarm_420;Manual switch 53M1 Pump Floorheating Appartment - in Manualmode
List_1;421;Alarm_421;SensorLimit High
List_1;422;Alarm_422;SensorLimit Low
List_1;423;Alarm_423;SensorLimit High
List_1;424;Alarm_424;SensorLimit Low
List_1;425;Alarm_425;SensorLimit High
List_1;426;Alarm_426;SensorLimit Low
List_1;427;Alarm_427;SensorLimit High
List_1;428;Alarm_428;SensorLimit Low
List_1;429;Alarm_429;Fuse 17F1 Pump Boiler Alarm
List_1;430;Alarm_430;Manual switch 17M1 Pump Boiler - in Manualmode
List_1;431;Alarm_431;PumpeWartung
List_1;432;Alarm_432;PumpeLadepumpe Alarm
List_1;433;Alarm_433;SensorLimit High
List_1;434;Alarm_434;SensorLimit Low
List_1;435;Alarm_435;Fuse 17F2 Pump Circulation Alarm
List_1;436;Alarm_436;Manual switch 17M2 Pump Circulation - in Manualmode
List_1;437;Alarm_437;PumpeWartung
List_1;438;Alarm_438;PumpeAlarm
List_1;439;Alarm_439;SensorLimit High
List_1;440;Alarm_440;SensorLimit Low
List_1;441;Alarm_441;SensorLimit High
List_1;442;Alarm_442;SensorLimit Low
List_1;443;Alarm_443;SensorLimit High
List_1;444;Alarm_444;SensorLimit Low
List_1;445;Alarm_445;SensorLimit High
List_1;446;Alarm_446;SensorLimit Low
